7564 2
38612 -0.298508 -9.185640
41807 -5.909504 1.559189
46172 -4.012758 -10.691512
65799 -4.528786 -10.931109
67578 -3.922463 -9.545911
67970 -4.117075 -9.501316
78739 -3.972794 -10.723523
89991 -4.369105 -9.721416
103530 -4.666258 -9.616633
74386 -3.146521 9.976457
2274 -2.159757 4.390832
5783 -2.857550 8.997491
9800 -2.119669 4.202216
1145 29.088154 -24.540056
7720 -4.090773 6.903811
9566 -1.914339 -27.245661
14023 -2.016928 5.344922
16586 -2.640388 8.046556
17367 -2.755550 7.128520
34548 -9.142540 7.515465
37524 -1.850259 -27.184515
40355 -8.815299 7.872295
42067 -1.782709 6.934656
42375 -9.189260 7.654111
44382 6.917335 -11.449370
52910 -3.299043 6.202455
58191 -2.719042 7.517209
61615 -2.291908 8.594503
68617 -9.075788 7.404685
82547 -1.818186 -27.149897
98583 -2.360505 5.594207
99817 -9.111774 7.427583
103251 -2.081874 5.591374
105282 -8.660080 7.934062
9283 -9.252198 7.379826
14820 -9.219313 7.401180
32264 -14.173401 -15.476831
32389 -8.519364 7.248934
34103 -16.632423 6.612861
69822 -9.061213 7.546885
75106 -9.214036 7.245185
82959 -9.274394 7.344293
103041 -12.508435 -15.154019
107826 -9.262827 7.384437
26239 -3.836310 -2.837260
24751 -6.128819 -3.313539
7825 5.925983 5.937279
15062 10.716879 -3.485945
35928 -11.233906 -21.816212
35934 6.181087 5.526412
37718 5.883496 5.849190
41110 -0.025204 9.960754
41724 5.860638 5.880172
49695 5.992153 5.922438
53606 4.802541 -0.292429
54448 5.980413 5.853895
58401 5.901217 5.916270
61745 5.878067 5.796391
61755 5.935042 5.931594
68535 5.905025 5.828656
72238 5.993889 5.923293
80207 -11.132051 -13.941998
90550 6.003732 5.891100
105952 5.847513 5.841074
63202 14.644039 -5.376033
64319 8.535749 4.111177
4674 -12.573351 -15.435136
10353 -12.826486 -15.226032
14605 -12.718349 -15.354323
16080 -6.181721 5.824894
16587 -12.599047 -15.349150
25264 -12.632095 -15.381378
26791 -6.164891 5.788968
51166 -12.569340 -15.333598
60551 -11.776506 -14.123844
69879 -12.573503 -15.303664
69880 -12.599916 -15.314917
74254 -6.190208 5.834063
81037 -1.072603 6.135326
86288 -5.853003 6.167110
94888 -12.626880 -15.309325
102818 -12.519371 -15.471787
3415 -12.464229 -23.468010
6353 -16.200184 3.335996
9533 -10.603864 -16.409409
24865 -24.993961 -5.234498
25547 -25.102158 -5.081506
35183 -10.568687 -16.815462
36781 -13.095245 -15.316888
1363 -16.274054 -14.307137
5927 -4.604928 -14.019074
11455 -16.429998 -13.743988
12577 -16.642189 -13.930829
13772 -16.146372 -14.195555
14399 -16.397745 -13.733170
14703 -16.533197 -13.971019
16045 -16.887238 4.964949
16057 -17.591583 4.490610
22024 -16.092434 -14.290823
22127 -14.069132 -15.241592
26010 -16.456558 -13.778170
29138 -14.638560 -15.233212
35833 -16.185757 -14.203030
41965 -15.779165 -14.560901
45120 -16.464367 -13.782278
45634 -14.028760 -15.008787
53654 -16.046881 -14.337401
54391 -16.574078 -13.884608
56216 -15.769232 -14.410820
60334 -16.237406 -14.357488
62245 -13.721260 -14.756864
71222 -17.336739 4.912446
88080 -16.581997 -13.993471
103547 -16.584408 -13.894708
103548 -16.419167 -13.772888
106692 -17.677521 4.462003
16090 -8.406090 -25.951391
23127 1.295407 -0.830946
26868 -1.754321 -18.141565
27271 -8.454291 -25.967867
32225 -1.130641 -15.237205
33099 -7.285153 -15.520185
37266 -8.506592 -25.996891
41899 -6.823338 -14.308759
43647 1.892508 -4.834619
47848 -5.844830 -22.476906
48734 -7.409833 -14.886079
51124 -8.382421 -25.928091
63796 -8.364749 -25.922806
70522 -0.845512 -14.696568
71933 -8.374892 -25.946646
72934 -8.386307 -25.921734
89478 -2.058821 -23.432550
105829 -6.701531 -14.344953
106379 -0.949364 -14.686164
147 -5.717386 -22.796391
1678 -17.681095 -9.007059
4352 7.654147 1.577758
9681 -5.931106 -22.634514
11664 7.932509 1.760538
21977 -5.764300 -22.830130
22549 -4.342276 -22.694632
23655 -10.829207 -24.858557
25735 -5.850531 -21.639141
26555 -6.048411 -22.446217
30874 -6.033739 -21.460012
34101 -10.475393 -24.746389
37564 -10.416911 -24.680847
40606 -9.572454 -21.090216
47362 -5.746429 -22.143034
48470 -6.592623 -32.946743
52800 -5.787423 -22.859356
53996 -5.980730 -22.555447
57732 -5.872548 -22.649492
61959 -8.482172 -22.898836
65108 -10.337336 -24.621958
66706 -10.424368 -24.690088
66746 -4.413571 -22.608908
68511 8.081491 1.912695
69740 -10.458294 -24.712776
73454 -10.455918 -24.709633
80152 -1.361992 -18.819424
84915 8.163913 1.981100
85073 8.108862 1.840094
89106 -14.715382 -12.809881
92475 8.255401 2.011535
94418 -1.014558 -18.760548
97524 -10.475539 -24.744165
99135 -10.518388 -24.772011
99920 -10.371576 -24.627169
100864 -10.951458 -25.047356
13342 -2.825917 2.572674
6058 -2.981232 1.379939
7207 -2.777078 1.274802
23607 -2.653197 1.034441
33876 -2.462737 0.611084
41304 -2.839919 2.946045
65444 -7.374860 3.929755
70464 -2.729147 1.284832
84739 -2.725089 2.852425
90021 -2.820328 2.730909
25128 -1.930241 0.030517
41716 -2.551316 0.388582
88327 -2.153596 0.195097
55747 0.990623 4.072707
82841 -5.006949 6.949604
5744 -1.734061 6.058483
21124 -3.871025 4.073601
14038 0.817217 2.544283
16776 -4.567626 4.515878
35269 -3.436323 4.270776
43757 -3.672058 4.260767
76546 -3.972453 0.876956
94832 4.572500 -11.698509
10034 -15.735701 -6.204929
26259 -15.393983 -6.550780
29606 -15.677505 -6.296062
49753 -15.659413 -6.296589
64788 -18.184738 -5.857306
65520 -15.563615 -6.403779
84667 -5.340523 12.196427
84694 -15.761590 -6.325294
55716 -15.067065 -7.055333
38589 -2.460056 -6.485310
41915 -15.740817 -22.320044
56283 -0.659862 -9.702897
63981 -2.424000 -1.268803
34149 5.874817 1.012231
41626 6.014757 -2.715480
57491 6.072356 1.141864
101986 5.660351 0.888189
7204 5.102017 2.245361
10112 5.282974 2.332698
10399 5.048672 1.566607
20187 5.261791 2.326213
38722 5.278840 2.338469
44223 5.294184 2.340934
52869 5.283522 2.332732
68971 2.107727 -0.121271
77034 5.283580 2.330181
85754 4.960472 1.696372
98328 5.286853 2.333016
99376 5.272748 2.332970
103397 5.284138 2.312834
103578 5.287773 2.309721
104119 8.011930 -2.339129
23364 -11.122640 -13.786684
97895 -5.485590 0.369499
8005 4.276564 -19.687391
8152 -5.310322 -6.703873
21691 -8.161023 -20.209867
23075 -5.156519 -6.532562
28280 -17.714533 -8.877059
33021 -8.412298 -22.209650
54097 -6.312137 -6.899696
93202 -4.238499 -6.701530
77076 -8.165470 -20.278193
31710 -8.236926 -20.219465
64962 -15.905317 -8.178246
98966 -3.748359 -7.900452
1078 4.076788 3.315185
10227 4.043534 3.317038
56826 1.596210 4.000390
11954 1.607749 4.022433
16798 1.594293 3.928336
71005 1.813140 3.576833
41749 -1.238781 7.171870
89909 -0.960056 7.264079
22276 2.608373 5.268576
71279 -14.426597 -1.588494
95397 -11.995603 -10.756062
45696 -6.348295 -1.848771
69043 -6.307434 -1.809299
81887 -6.373236 -1.743568
105742 -6.269965 -1.818317
38983 -5.311629 -10.562014
41938 1.244092 -9.632462
47001 -3.679627 -11.632855
49350 -14.463499 -5.200618
55210 -15.537149 -8.290096
74122 -10.965228 -17.679674
85529 8.591477 3.900761
38675 -1.854952 -6.800440
57890 -5.456920 -6.729157
106811 -1.536971 -7.154763
4546 -3.285249 -10.526521
16184 -2.291931 -10.529680
43614 -2.845897 -10.420364
45122 -2.849826 -10.352045
68078 3.595813 -25.365675
102600 -7.485183 -2.740393
16134 -19.365049 -13.399915
36382 -19.353821 -13.554003
65985 -19.154737 -13.162167
78735 -19.433681 -13.430019
90314 -19.350496 -13.322095
6386 12.247606 2.204416
12986 -16.942675 5.459010
24562 12.269708 2.220324
26279 -17.346481 4.768189
29182 12.258006 2.224858
38499 12.024227 2.332994
46437 12.273566 2.234569
55739 -17.527918 4.550718
73252 11.950039 1.747397
84926 12.073830 1.982879
104485 0.728564 -7.435057
106641 1.058659 -7.281313
80776 -0.532603 -22.117735
3998 -5.344879 -6.717919
9201 -0.129104 -5.607111
27482 0.846030 -26.485607
37992 -12.789087 -12.206242
43232 -0.393299 -22.211096
44447 -6.297781 -6.907656
61461 -2.855436 -12.270711
70363 -5.858236 -6.759459
72761 -10.613886 -1.328984
83069 0.158005 -22.923048
83648 -6.184215 -7.255898
89060 11.258290 -6.572658
99741 -5.406960 -6.720251
11647 -3.187711 4.963016
12406 -9.257949 -2.640536
80515 -10.931103 -4.340383
5790 -21.000820 -1.253268
21956 -21.148451 -1.174005
68155 -21.103977 -1.170679
72799 -21.046423 -1.216913
78209 -21.070980 -1.204949
3915 -0.636170 7.782018
8163 -0.386539 7.948803
14185 -4.353446 5.026088
16565 -9.917330 -0.923250
32204 -5.676779 7.772038
70782 -0.473325 8.018522
86699 -0.498408 8.084583
90334 4.387419 0.232830
100587 -0.460829 7.801824
54325 -0.373781 8.659472
71843 -0.418588 8.016343
6243 -0.425579 7.973137
56427 -0.507800 9.231311
99237 -0.332420 7.948412
99999 -1.332520 9.179267
139 -0.300199 7.683863
2330 -0.554360 7.234232
14245 -0.275581 7.794195
43785 -0.189757 7.845688
51572 -0.392013 7.860816
60313 -0.555357 7.692793
73224 -3.388176 6.926665
96217 -0.700211 6.443984
5043 -26.107107 -8.289044
11192 1.177919 1.430036
11856 -2.157701 9.018175
43728 -2.263580 9.080489
45674 -0.987351 -0.467703
93402 1.669407 -1.163741
6626 2.780911 -11.761790
7227 5.919267 -6.211028
10019 5.413462 -1.356212
13003 2.645993 -11.371841
14837 5.665033 -5.210182
15680 5.825469 -7.244835
17662 5.525154 -7.439944
17828 5.419850 -5.139493
19408 5.491177 -1.321995
24064 5.828677 -6.198202
28656 5.439728 -5.823719
30271 5.842433 -7.234714
35436 5.749051 -5.806870
36030 5.800253 -6.008007
54008 7.188517 -4.705650
56683 6.967985 -4.551274
68873 5.802169 -7.174420
71047 5.555197 -5.380169
72093 5.424780 -7.110711
74880 6.195568 -5.948981
78582 5.426270 -1.387376
82694 5.743649 -7.424970
82726 6.171023 -5.945014
86717 5.650684 -7.459793
88951 7.199308 -4.821694
95243 6.278036 -6.560784
100283 6.113459 -3.389601
12839 -5.296955 6.315880
13978 -5.374022 6.449684
15032 -2.437593 -1.233970
17592 -5.040648 5.998353
20407 1.161654 -0.574900
27215 -5.335710 6.398754
56777 -2.454287 -0.910893
73768 -4.977585 6.012389
31392 9.490738 -4.658262
18383 1.354133 -4.221596
47902 1.542610 -4.278599
93282 1.287717 -4.247003
4417 9.021257 -5.249029
21932 9.238540 -5.605709
29386 9.464131 -5.635496
33218 12.203141 -1.889808
35703 11.124939 -8.155900
71254 -26.642458 -7.977481
72331 9.329286 -5.142487
53690 3.922282 -20.289930
72577 11.837655 -12.466669
25318 4.264878 6.730750
74644 3.759058 6.931271
76650 9.648933 -4.473067
79821 9.728204 -4.365839
42993 -6.932690 -1.460641
28121 -6.061579 -0.542880
34956 -4.219350 -18.637566
37022 -7.016357 -1.529302
62022 -7.100523 -1.375055
69078 -7.269815 -1.502356
93890 -7.153980 -1.509401
96117 -6.975841 -1.445441
14342 -4.244008 -18.661663
28011 -4.230996 -18.684305
44687 -4.248283 -18.649137
47468 -4.852330 -18.303061
48814 -4.247298 -18.661110
58333 -4.272807 -18.649008
59419 -4.240826 -18.654301
68735 -4.266849 -18.665285
29015 -3.135149 4.925396
63663 -2.330317 -0.442917
92384 7.145906 -2.696215
6652 -9.879472 3.710732
8592 3.289376 -5.937703
64599 -3.784136 3.076562
90871 -3.583521 3.852176
1096 14.393437 -10.429103
1496 14.342313 -10.366878
33801 13.876518 -9.984194
41219 5.016303 -6.720546
61913 3.030542 11.070872
72157 5.005250 -6.770148
89986 10.596844 -13.722253
30510 4.084012 3.314764
26990 4.168808 3.431905
64791 3.664476 -12.722727
65071 3.629234 -12.713640
77406 4.055984 3.294950
6712 -9.258763 14.315539
87657 -3.211487 4.933110
94529 -3.452796 10.540704
24653 -9.442733 -13.810548
9860 -9.153313 -14.058296
18463 -10.794896 -7.000537
27637 -0.754789 7.662939
34583 -6.367013 -6.794952
44332 -6.734704 -1.897707
47455 5.729386 -12.666626
76885 -6.405922 -6.808183
93961 -6.737128 -1.835230
104333 -7.281051 -1.302359
43549 -6.215264 1.322742
15370 -2.029305 -23.422413
66162 0.486932 -2.572614
4789 -8.685541 0.605516
26694 -8.608105 0.570073
49176 -0.097443 -9.100515
59442 -8.137794 0.468586
60091 -8.879708 0.982033
11305 -2.137024 1.768327
78874 3.212920 -9.822998
34622 3.018927 -9.847409
47926 3.305721 -9.795146
102644 3.328987 -9.842658
18759 4.457413 -11.625042
37147 4.235687 -11.422657
62794 3.664931 -10.013156
60632 0.395104 0.821946
1781 -12.029604 -20.959911
23430 -12.040949 -20.921446
31295 -11.847656 -21.264206
32354 -11.845637 -21.245798
36354 -11.941387 -21.074305
38539 -12.032899 -20.955744
43648 -1.921818 -9.428001
46663 -6.142037 -16.512058
48196 -1.914688 -9.283396
51599 -6.588346 -17.259499
55827 -9.527152 -16.659452
58250 -11.958051 -21.095118
85774 -12.051418 -20.962250
87409 -11.987349 -20.982838
87939 -6.623288 -16.669296
88365 -12.090874 -20.970556
92488 -11.996388 -21.059021
92551 -12.026868 -20.936111
105017 -1.870290 -9.364686
56448 3.255798 -17.621904
22309 1.614361 0.426681
17568 -1.735890 1.191152
65764 -1.618447 1.006371
49520 -3.136086 4.581646
10930 -3.093632 4.581559
49253 -5.255409 -12.319176
6148 -13.542380 -0.657802
7411 -13.509092 -0.517696
8065 -13.259173 -0.311234
30246 -13.492928 -0.435187
33767 0.085777 -22.939890
50234 0.126428 -22.918259
61812 -13.544697 -0.553225
65730 0.005719 -22.967478
66037 0.113990 -22.957226
77882 0.092590 -22.908213
81532 -13.467877 -0.383057
98082 0.354123 -23.138823
135 -3.904787 -16.000628
10261 -7.415938 -16.107126
14249 -8.522867 -25.617529
20918 -8.916557 -15.890036
22579 -7.311758 -16.245855
22914 1.087012 -2.049375
25031 -8.669645 -15.477549
29253 -16.034105 3.147152
38335 0.884411 -2.173146
44399 -16.022493 3.156108
46979 -16.065746 3.195217
54054 -10.322427 -16.629944
56343 1.078880 -2.089717
58848 -16.035070 3.175301
59669 -9.800541 -12.053109
65906 -4.259617 -16.689503
78328 -16.170511 3.286909
84468 -16.241468 3.340738
89414 -8.954587 -15.909284
94052 -4.046949 -16.530182
94250 -10.838442 6.205147
97217 -9.688921 -12.182369
103188 -16.046951 3.172378
82353 -20.854561 -1.348717
25752 -20.883085 -1.357656
53078 -16.009939 -3.986016
68318 -30.611944 15.757422
12532 -4.783877 5.258932
61790 -4.542819 4.691105
64576 -4.251269 4.676326
79267 -4.958291 4.866686
95866 -5.178140 4.769120
96694 0.171868 -22.904652
96819 -4.470423 4.758542
98895 -3.862437 6.113670
80325 -12.590191 -12.190139
107357 -1.557916 -5.949130
82642 -3.419538 3.843433
64920 -3.241475 3.922449
310 -11.501066 2.063306
5140 -6.924771 0.239882
9364 -10.817974 2.896780
10283 -12.537030 3.732803
10354 -10.797136 2.872297
12292 -17.912296 2.168878
12648 -11.363370 -4.448925
12933 -11.433231 2.195024
12976 -11.415277 2.079062
13731 -10.220320 3.587091
16451 -12.522525 3.623691
16462 -10.774073 2.815647
16476 -11.104622 2.782450
16943 -10.115637 3.624206
17609 -11.483380 2.033413
17720 -11.380795 1.957192
18565 -12.208675 3.524814
19640 -10.773070 2.907238
25474 10.126293 -21.423561
25828 -10.217167 3.586323
27222 -10.296802 3.532551
29125 -10.245749 3.587870
30993 9.967059 -22.761387
31787 -10.794772 2.890935
32610 -10.261803 -0.767643
33119 -11.435645 2.182943
39755 -12.474647 3.676877
40341 -11.428782 2.192648
42349 -19.592583 -13.444251
57957 -12.460055 3.701711
57969 9.970926 -22.808367
58545 -11.429859 2.196034
58831 -12.453097 3.657041
63255 -10.621159 2.729172
63261 -11.419514 2.206283
66095 -12.219284 3.495013
69258 -14.081725 -3.465170
70819 -12.427237 3.655972
70897 -11.428487 2.201365
73314 -10.207896 3.582531
73957 -9.414213 -1.497976
76415 -12.460864 3.656261
79265 -10.818562 2.883537
79559 -12.261824 3.537907
80217 9.984957 -22.734316
86994 0.017732 -2.147121
90817 -10.846208 2.864478
94619 -12.247467 3.536627
96245 10.337889 -21.893579
96656 -11.421002 2.217529
98676 -13.173587 1.517733
105229 -10.012382 3.664968
13210 -6.199914 8.203169
14067 -6.107648 8.223923
10904 -1.246731 5.466731
63213 -1.070770 5.481317
90184 -1.664852 5.174760
96773 -1.430822 5.632596
38593 -3.127288 -8.914555
11034 -8.233986 -6.993670
16344 -3.031860 -9.002692
83698 -8.072174 -6.921445
88489 -2.978885 -8.967144
91570 -8.316116 -7.090291
95723 -3.190012 -8.916332
690 6.724698 -2.041317
79985 6.782024 -2.002288
19403 -7.951335 3.700362
43203 -2.062044 -27.407925
93507 -5.984120 3.727812
14869 -6.077725 3.733020
41190 -6.210966 3.561306
87326 -6.052091 3.736375
22863 7.640664 -8.667248
2106 8.758923 -10.021971
28647 -3.585280 -7.157795
105977 8.628950 -9.810225
80302 8.777664 -10.002293
60474 -2.124594 3.065489
58049 2.432581 1.506469
60367 -1.889989 2.980650
63511 -1.772744 3.014267
90112 -1.754795 10.817292
17547 -3.042631 -14.837090
51046 -10.011243 -16.489315
14780 -2.303181 -6.177688
71475 0.119609 -5.722693
16089 -11.684403 -13.786087
79814 3.063542 11.112008
91121 3.061286 11.089298
94132 6.233494 -2.560623
17414 10.659754 -15.733216
42525 -0.992972 -15.306892
73912 10.620892 -15.764110
75921 10.665250 -15.767563
83506 10.692663 -15.694982
69641 7.732553 -13.635592
35395 7.755991 -13.631238
39229 7.740562 -13.640297
97223 7.716330 -13.652575
101579 7.754590 -13.530292
104139 7.708895 -13.648108
36235 -5.057657 2.061674
45168 -2.690063 7.531807
55916 -4.646327 1.093928
98162 -4.497249 0.951206
11521 -12.866201 -8.396683
34477 -14.043855 -7.362292
55455 -12.698400 -8.279202
93137 -4.635551 -0.342038
65 -2.887523 -14.616043
5358 -21.029602 -24.717928
40090 -3.722959 -15.525594
78374 -6.522765 5.362515
12315 13.222111 -5.661039
17541 1.212013 -3.327971
25580 1.203474 -2.063652
33726 -1.218630 -3.858278
80367 -2.143076 8.618916
2904 -1.876624 -5.918171
74679 -7.654312 -10.745323
78732 -2.128768 -5.845802
2205 1.772810 -0.122841
11729 -8.023537 10.157681
26594 -7.906511 9.979273
37085 -2.269704 10.045407
58081 1.300148 -2.101228
59755 -10.315413 9.710896
43344 -2.232274 10.063684
85087 -2.218364 9.461008
89770 -5.135093 6.947876
98479 -2.162769 10.070867
55637 -8.718244 1.521202
92878 -2.655840 -28.649385
59381 -2.984881 1.504837
67429 -3.019130 1.491307
98467 -3.790460 -6.335663
7985 3.541695 -5.566470
30944 3.661284 -5.230154
73988 -3.770742 -6.368086
98912 -2.680980 -14.756628
77232 2.111631 -24.546808
16328 -11.958338 -11.349888
37751 -4.752387 -9.370694
62509 -4.820154 -9.250213
88667 4.628802 -4.065191
93362 5.645988 -7.339252
4983 4.658076 -4.091339
5295 4.721438 -4.401697
24767 4.821798 -4.920017
28933 -13.696849 -19.318655
41036 -26.562311 -7.965897
102866 5.139320 -4.709411
107991 -26.674919 -7.895389
9147 3.710008 -3.915224
82271 4.427035 -3.931997
52936 -7.479562 7.663980
53407 -6.031964 7.133720
94150 -0.276431 9.925458
17483 3.671463 -5.245749
18661 3.581051 -5.339519
20819 3.677891 -5.149632
47513 3.634483 -5.275254
49732 3.538522 -5.159197
50783 6.788718 -4.391758
67595 3.683012 -5.310002
83592 6.893321 -4.333862
93408 2.355520 -0.703622
102219 3.669444 -5.290860
9073 -1.617889 5.705237
31092 -0.398043 2.360764
55526 -0.387930 2.342910
56857 -0.925114 1.722610
7678 -9.309163 -2.259892
89148 -9.372263 -2.461517
8858 11.025784 -0.016080
34703 5.535348 0.759939
37714 10.980033 0.019212
47743 5.513042 0.771012
48940 10.889285 0.367100
76461 10.940091 -0.012998
32507 5.526992 0.610755
93 -1.926669 9.560044
1188 -5.968311 1.613983
28131 2.716082 -8.684760
66528 -5.844883 1.746629
77769 -5.922370 1.702284
91684 -5.971702 1.630545
97387 -6.069887 1.576169
99465 -5.888764 1.660514
153 5.496234 -5.459051
2089 5.168642 -4.583479
30042 3.407354 -4.695169
51983 3.433416 -4.681174
74179 3.459886 -4.669102
106254 6.987479 -2.883972
11988 -24.189283 -7.531984
13754 -24.232586 -7.532516
96798 -25.061443 -6.991467
50958 0.656961 2.074904
72903 -4.065557 5.253845
72920 -6.059463 5.838105
55245 16.200935 1.697919
18529 -6.218303 -5.088471
54782 -1.703800 0.692530
56888 -5.321757 2.558425
94636 -6.143253 -2.084899
59851 -6.230559 -2.096505
65944 3.866827 -20.297089
85585 3.381251 -2.076312
4897 5.407657 -12.871171
47447 5.765020 -12.628816
92200 5.555835 -12.864204
94246 6.399561 -11.999248
97901 5.704742 -13.056575
7029 -25.670607 -6.504960
17403 2.625628 4.902493
8916 -0.536326 4.735594
63149 -4.913673 5.239688
98563 -4.992024 4.744989
1177 -5.980573 1.623545
45949 -4.313478 -10.675194
73353 -5.971622 1.613563
82375 -5.962971 1.609857
84337 -6.035096 1.522058
94794 -5.990880 1.607844
25569 -3.192460 -5.396969
32937 -3.190081 -5.418024
11370 12.854161 -9.135640
27930 -8.615094 -10.883745
35299 -6.931275 -15.844367
39661 1.921183 -16.484102
43602 -9.319527 -10.578432
